Wall time,Step,Value
1600917155.7247133,0,-14.934463500976562
1600917160.1962228,1,-204.17828369140625
1600917164.7404685,2,-143.8099365234375
1600917169.4235027,3,-146.12071228027344
1600917174.1067677,4,-151.1359405517578
1600917178.7612488,5,-192.49212646484375
1600917183.3768065,6,-50.77033233642578
1600917188.0022116,7,-77.7750473022461
1600917192.626998,8,-201.8162078857422
1600917197.3016915,9,-98.46562194824219
1600917202.2861872,10,-121.83779907226562
1600917210.3286943,11,27.100074768066406
1600917219.8341455,12,131.2244110107422
1600917229.1812189,13,87.2087631225586
1600917236.408931,14,109.16908264160156
1600917243.2891965,15,13.749752044677734
1600917249.2951107,16,77.33049011230469
1600917261.3928432,17,199.1653289794922
1600917267.5015585,18,76.41620635986328
1600917276.6584513,19,92.10742950439453
1600917289.0436888,20,189.6145782470703
1600917295.6221006,21,78.6561508178711
1600917301.902982,22,91.57707977294922
1600917314.687526,23,312.16552734375
1600917327.268965,24,286.2161560058594
1600917333.497923,25,79.35258483886719
1600917345.9737902,26,318.2084655761719
1600917358.3414183,27,345.2594909667969
1600917364.4971683,28,71.91141510009766
1600917377.4351358,29,344.4295959472656
1600917389.9073832,30,248.97007751464844
1600917402.061743,31,267.24334716796875
1600917413.1818306,32,213.318603515625
1600917424.2146418,33,185.44650268554688
1600917436.4509788,34,295.11151123046875
1600917446.60949,35,248.7626495361328
1600917451.9017663,36,61.21982192993164
1600917462.5183172,37,245.980712890625
1600917472.923642,38,212.78448486328125
1600917483.270696,39,332.8374328613281
1600917493.506685,40,294.1773376464844
1600917503.8831298,41,331.5090026855469
1600917509.1127353,42,55.69243240356445
1600917519.9532115,43,335.539794921875
1600917530.2401092,44,342.4591064453125
1600917540.6699228,45,376.8428039550781
1600917551.045194,46,344.5167236328125
1600917556.668551,47,105.3733901977539
1600917567.006093,48,377.9838562011719
1600917577.228135,49,326.4632568359375
1600917587.5851276,50,254.59402465820312
1600917598.1286888,51,378.5334777832031
1600917608.4036179,52,254.4801025390625
1600917617.2900803,53,267.7752685546875
1600917627.7580502,54,306.4891662597656
1600917635.9296849,55,181.8892059326172
1600917646.330864,56,342.8857421875
1600917655.667536,57,236.6096649169922
1600917666.156708,58,350.6105041503906
1600917674.7461345,59,283.85858154296875
1600917685.1746244,60,305.0109558105469
1600917695.3805954,61,364.12774658203125
1600917705.5445702,62,327.6690979003906
1600917712.9870777,63,140.95233154296875
1600917723.3446126,64,350.9001770019531
1600917733.6167943,65,354.59906005859375
1600917743.9990602,66,354.837890625
1600917751.7850716,67,176.28204345703125
1600917762.131895,68,363.1035461425781
1600917770.880932,69,309.1452941894531
1600917779.618379,70,293.4212951660156
1600917784.8267934,71,71.5126724243164
1600917794.5385137,72,258.3080139160156
1600917802.341676,73,125.43257141113281
1600917812.7003179,74,279.7683410644531
1600917822.951347,75,300.8255310058594
1600917833.2541313,76,270.9055480957031
1600917843.743346,77,335.94647216796875
1600917854.1562383,78,343.28021240234375
1600917864.489383,79,350.4756774902344
1600917874.8331838,80,335.4980773925781
1600917885.1438212,81,367.9759826660156
1600917895.5289278,82,333.8858337402344
1600917905.9584594,83,275.3201904296875
1600917916.3443282,84,334.2826232910156
1600917926.7386348,85,300.8788146972656
1600917937.0482562,86,337.6845397949219
1600917947.502665,87,284.07904052734375
1600917957.8979254,88,330.7181396484375
1600917968.4309118,89,326.5475769042969
1600917973.6970985,90,81.1857681274414
1600917984.066533,91,296.6085510253906
1600917994.5698743,92,304.39453125
1600917999.769984,93,-56.86554718017578
1600918010.1194208,94,318.66973876953125
1600918020.6087933,95,315.74468994140625
1600918031.0486474,96,371.1283264160156
1600918041.5690713,97,322.11883544921875
1600918051.9519079,98,368.3738708496094
1600918062.3103263,99,326.5824890136719
1600918072.6698885,100,374.6479187011719
1600918080.274259,101,156.83128356933594
1600918090.9263253,102,310.0688781738281
1600918101.4411209,103,349.24017333984375
1600918111.932846,104,370.5077209472656
