Wall time,Step,Value
1601076973.5751328,18,-50.99007034301758
1601077144.7936277,42,-76.32797241210938
1601077163.5295045,45,-232.06301879882812
1601077241.6388974,56,-150.16188049316406
1601077350.4143443,71,-8.637755393981934
1601077508.0445397,94,-353.9909973144531
1601077949.7812319,155,-6.801028728485107
1601077972.3415177,158,-8.799334526062012
1601078030.6247332,167,-98.73394012451172
1601078417.7946477,229,-23.354570388793945
1601078452.0952983,234,-12.354527473449707
1601078593.0037775,255,-104.73786163330078
1601078684.8348958,267,29.18103790283203
1601078733.9628723,273,45.47103500366211
1601078988.0365536,308,-51.68457794189453
1601078999.6965785,310,-98.7978744506836
1601079070.0587978,318,-0.9119287133216858
1601079287.7746024,347,-100.92659759521484
1601079455.6009502,367,-977.8373413085938
1601079873.1847486,421,40.768150329589844
1601080040.4960794,442,59.74443817138672
1601080221.8538191,460,36.63498306274414
1601080357.6779745,474,54.149227142333984
1601081040.1391976,536,-63.91792297363281
1601081330.1430693,563,-14.791698455810547
1601081561.7198749,579,48.6943244934082
1601081627.848594,586,45.783897399902344
1601081646.834225,587,-1382.0357666015625
1601081997.7861595,620,-45.349185943603516
1601082152.0650115,634,-183.92791748046875
1601082225.623472,642,-260.4719543457031
1601082275.608134,647,-91.28009796142578
1601082388.1114583,661,25.39258575439453
1601082489.0408423,671,-416.7627868652344
1601082957.33493,714,46.1192512512207
1601083031.2235277,722,-1.3703855276107788
1601083109.3956285,730,-74.75474548339844
1601083359.124275,756,45.0788688659668
1601083447.2063239,765,9.030290603637695
1601083494.4715867,769,34.09202194213867
1601083517.8372111,771,28.73772430419922
1601083654.6803796,785,-2.9341483116149902
1601083673.130695,787,-88.65294647216797
1601083729.4551194,794,-48.22661590576172
1601083805.4295957,802,-214.74374389648438
1601083852.306768,808,13.073202133178711
1601084098.0222147,836,-1.7370504140853882
1601085100.5977614,945,47.856346130371094
1601085300.0363884,962,-101.41191864013672
1601085387.7444236,971,36.64947509765625
1601085394.8231933,972,39.16624069213867
1601085471.8861582,978,-606.6773071289062
1601085522.09701,984,56.46373748779297
1601085670.6022062,1002,25.88557243347168
1601085711.5533934,1005,-738.0545043945312
1601085818.4445984,1014,-1680.5118408203125
1601086261.448864,1063,55.377891540527344
1601086292.6915557,1066,17.529966354370117
1601086355.2023342,1072,-14.127320289611816
1601086410.7150102,1078,43.296695709228516
1601086535.3215988,1093,-17.346538543701172
1601086596.9307027,1099,23.980093002319336
1601086658.3507347,1104,37.2599983215332
1601087131.616285,1156,50.526893615722656
1601087175.5070431,1161,5.309398651123047
1601087182.6690936,1162,47.945587158203125
1601087327.5160909,1180,40.761505126953125
1601087445.141054,1193,-39.70057678222656
1601087902.687211,1244,-131.02239990234375
1601088060.0695221,1261,32.0816650390625
1601088229.7890177,1281,-30.41832160949707
1601088528.9350736,1316,-34.32859802246094
1601088549.9775734,1319,37.68345260620117
1601088662.190672,1333,17.03544044494629
1601088703.5081756,1337,-504.14501953125
1601089206.097161,1385,37.268741607666016
1601089270.6223726,1392,-76.78334045410156
1601089494.6680174,1414,43.43330383300781
1601089604.7933862,1426,3.8486979007720947
1601089689.1685002,1436,44.77402877807617
1601089931.3476877,1466,-15.037576675415039
1601090032.855502,1477,27.581661224365234
1601090106.1358626,1485,-160.35548400878906
1601090160.4462352,1491,51.75886917114258
1601090444.6735866,1523,12.602252960205078
1601090749.865552,1552,39.143096923828125
1601090877.3690097,1568,37.95969772338867
1601091000.5901992,1584,-17.641748428344727
1601091035.5710137,1588,48.5722541809082
1601091195.1319733,1605,33.15724182128906
1601091465.8506243,1640,9.280511856079102
1601091799.651931,1682,-38.600830078125
1601091864.278936,1691,25.95163917541504
1601091923.5167851,1697,25.55006217956543
1601091975.7256844,1702,29.22107696533203
1601092045.8219907,1709,-61.42146301269531
1601092136.846944,1718,1142.5511474609375
1601092284.8144383,1732,20.08702850341797
1601092299.213465,1734,-125.55543518066406
1601092322.0073526,1737,-1903.1981201171875
1601092427.7301302,1746,20.29598045349121
1601092740.9765928,1781,-75.61664581298828
1601093107.6707587,1826,-6.1937103271484375
1601093272.4617386,1844,-24.112123489379883
1601093344.4818418,1853,5.2512993812561035
1601093475.8639104,1866,-2828.946533203125
1601093497.5631382,1869,28.59662628173828
1601093565.1464107,1877,29.617647171020508
1601093871.8909137,1917,-19.4635066986084
1601094006.2022114,1934,-29.82830810546875
1601094082.363721,1944,-31.272293090820312
1601094101.0917048,1947,-25.16385841369629
1601094262.8295293,1967,-12.018930435180664
1601094386.672751,1983,-34.20380783081055
1601094527.356167,2001,-66.75016021728516
1601094626.013362,2013,27.417081832885742
1601094824.2684665,2036,-53.303688049316406
1601095134.4206827,2073,-31.476682662963867
1601095172.4377296,2076,-28.719038009643555
1601095179.7727609,2077,-10.00937271118164
1601095258.235666,2085,-40.59846115112305
1601095308.4815931,2089,-25.574811935424805
1601095369.9532323,2096,-25.09981918334961
1601095819.251391,2149,-2.792724609375
1601095880.919729,2156,-1343.79736328125
1601095951.7940433,2165,-27.00090789794922
1601096139.6660376,2187,1069.90185546875
1601096182.1201758,2191,-93.80982971191406
1601096255.4027758,2199,-110.92481994628906
1601096319.5887442,2207,-84.02645111083984
1601096369.753823,2211,-15.139683723449707
1601096523.673173,2231,3.608570098876953
1601096569.3544366,2236,-1017.8027954101562
1601096576.7142723,2237,22.012161254882812
1601096623.8319972,2242,-3.2358312606811523
1601096764.706141,2257,1.8157870769500732
1601096822.0304067,2262,-140.1102294921875
1601096980.5492415,2281,-25.045551300048828
1601097132.3516262,2297,-89.9396743774414
1601097221.4314206,2307,-29.20914077758789
1601097321.0144775,2319,1243.3333740234375
1601097537.7314987,2345,-20.378591537475586
1601097616.9720166,2354,-18.87102699279785
1601097915.6377192,2389,-4.424140453338623
1601097922.8560457,2390,-52.90985107421875
1601097937.4601083,2392,-91.03279876708984
1601098363.193695,2436,-18.82072639465332
1601098462.9809444,2444,1081.7816162109375
1601098574.180337,2453,18.921733856201172
1601098588.993362,2455,19.887744903564453
1601098636.0890715,2460,44.933380126953125
1601098925.1537488,2485,43.37004852294922
1601098941.9532113,2486,37.93502426147461
1601099048.7088661,2496,-87.2082748413086
1601099060.2819338,2498,31.189891815185547
1601099102.0845828,2503,-68.9435043334961
1601099261.9381754,2517,-3658.713623046875
1601099310.9218168,2523,73.72970581054688
1601099393.1725626,2532,530.3642578125
1601099545.7367656,2547,-993.046875
1601099605.8321433,2553,25.37766456604004
1601100184.3044822,2606,2917.61962890625
1601100360.2710998,2623,48.96302032470703
1601101038.3648067,2685,-27.83447265625
1601101105.2561893,2690,-2632.388671875
1601101239.0052779,2703,-85.46068572998047
1601101665.808475,2740,40.304954528808594
1601101808.735986,2754,-46.28153991699219
1601102157.4521747,2789,1722.7369384765625
1601103018.22124,2872,20.374441146850586
1601103244.3839087,2890,55.42831802368164
1601103299.500065,2896,2619.710693359375
1601103582.3567817,2920,26.14690399169922
1601104033.6389232,2967,0.4771099388599396
1601104105.1203623,2975,34.5619010925293
1601104477.3589287,3011,-14.148229598999023
1601104645.3535955,3030,20.376544952392578
1601104718.3966215,3038,829.8012084960938
1601104749.7724276,3041,13.563027381896973
1601105038.4276185,3069,0.26374199986457825
1601105380.4117513,3099,-2547.4892578125
1601106001.0383875,3155,24.90065574645996
1601106051.1289713,3161,294.77459716796875
1601106203.946979,3177,3.8132500648498535
1601106356.1419618,3195,39.05162811279297
1601106366.7764473,3196,31.53807258605957
1601106668.1006238,3230,56.65938186645508
1601106754.1736352,3240,48.88277816772461
1601106784.6033406,3243,377.9325866699219
1601106793.295616,3244,57.358890533447266
1601106815.4346957,3246,198.11444091796875
1601106822.6657076,3247,9.691237449645996
1601107061.51142,3272,-1714.914794921875
1601107357.9505692,3305,-27.258089065551758
1601107711.239707,3345,23.935585021972656
1601108011.887725,3376,367.56573486328125
1601108335.7505789,3403,2711.85888671875
1601108383.415567,3408,501.5449523925781
1601108684.2700927,3430,-50.59695816040039
1601108905.0394254,3449,1.1183407306671143
1601109084.844152,3464,-4.338052272796631
1601109275.4205353,3480,1072.214599609375
1601109588.7202048,3509,42.741336822509766
1601109630.3961756,3512,-1674.2933349609375
1601109875.2518551,3537,3.1195385456085205
1601110274.4985843,3580,-608.0254516601562
1601110465.1402729,3600,1140.5980224609375
1601110633.2567022,3618,19.79505157470703
1601110650.6731043,3620,6.168292045593262
1601110665.443473,3622,28.24015235900879
1601110732.868956,3628,6.380746364593506
1601111016.0576885,3656,-117.56676483154297
1601111136.0609887,3670,-11.177765846252441
1601111655.8508573,3726,-1.5630789995193481
1601111705.650259,3730,-391.6373596191406
1601111819.6135664,3741,48.5070915222168
1601112322.6067562,3793,-671.9308471679688
1601112369.9220855,3798,155.75401306152344
1601112521.758996,3814,1182.5042724609375
1601112562.9778075,3819,33.63795852661133
1601112577.7914813,3821,-47.93328094482422
1601112665.9619887,3831,-68.7298355102539
1601112973.7291262,3864,-52.757381439208984
1601113085.8255024,3876,7.44098424911499
1601113521.41246,3928,173.89031982421875
1601113625.235804,3939,754.3684692382812
1601113787.6073627,3956,-14.65470027923584
1601114049.7567704,3984,101.6407241821289
1601114469.3954463,4022,-64.64952087402344
1601114589.879106,4033,45.65146255493164
1601114615.1591437,4036,-63.182289123535156
1601115151.7488506,4093,-48.59239196777344
1601115193.2155507,4098,-2699.968017578125
1601115308.0773027,4109,50.69463348388672
1601116031.2033648,4182,-17.275144577026367
1601116133.6947002,4193,-58.19352722167969
1601116140.7623158,4194,-224.5853729248047
1601116158.038357,4196,-64.97640991210938
1601116212.2181187,4201,46.90362548828125
1601116219.2433712,4202,-0.8699240684509277
1601116445.9202921,4227,-131.1425018310547
1601116512.3867345,4232,48.818214416503906
1601116535.9650373,4235,-43.57154083251953
1601116615.0371764,4243,-2636.82470703125
1601116810.8670492,4263,-140.71507263183594
1601116839.899792,4266,-2334.809814453125
1601116846.8596559,4267,48.903690338134766
1601116984.639056,4282,-1465.304443359375
1601117203.2573748,4304,-106.15575408935547
1601117332.131231,4317,19.189525604248047
1601117352.1861668,4319,8.074796676635742
1601117836.3647125,4369,-13.252283096313477
1601118034.6313388,4393,29.15651512145996
1601118096.2424262,4400,54.81536102294922
1601118143.6155164,4406,32.54808044433594
1601118321.7688265,4430,-18.661710739135742
1601118342.9468472,4433,10.50744342803955
1601118818.7035067,4492,-63.505313873291016
1601118947.0626118,4509,-4.057441711425781
1601119111.5364368,4530,-16.304397583007812
1601119137.9916482,4533,-40.91794204711914
1601119504.5072818,4578,-32.7025032043457
1601119530.944595,4581,-25.87798309326172
1601119668.0277548,4597,1358.4822998046875
1601119912.1377459,4628,-33.60760498046875
1601120156.7291374,4656,-31.498592376708984
1601120217.4869697,4664,40.388671875
1601120247.1893318,4668,-9.748228073120117
1601120315.1751926,4676,43.13165283203125
1601120408.2206533,4687,-18.286312103271484
1601120620.7143965,4713,6.190142631530762
1601120656.4293463,4718,-39.33013153076172
1601120778.9951923,4734,42.237648010253906
1601120901.979437,4750,43.15671157836914
1601120967.3406801,4758,-13.585173606872559
1601121036.1357605,4767,34.27985763549805
1601121191.1881983,4787,-32.76622772216797
1601121201.888721,4788,-1710.5579833984375
1601121299.8031392,4800,15.881195068359375
1601121314.4113188,4802,-25.814037322998047
1601121660.3798387,4840,712.1602783203125
1601121762.6789365,4852,-57.52910232543945
1601121924.6653037,4871,-1628.1893310546875
1601122127.8647847,4894,-45.92905044555664
1601122284.4444702,4914,-1810.5941162109375
1601122717.4851496,4962,34.130226135253906
1601122797.0547428,4971,-11.137734413146973
1601122820.2740314,4974,22.87902069091797
1601123294.269865,5030,46.346282958984375
1601123449.899279,5050,30.199857711791992
1601123467.3975337,5052,-3620.1083984375
1601123474.6156588,5053,34.22975158691406
1601123892.4177508,5106,38.856529235839844
1601124042.9395273,5126,-0.8178423643112183
1601124109.6919844,5134,2.758531093597412
1601124473.9948587,5182,4.97969913482666
1601124609.1339567,5200,371.380126953125
1601124679.281947,5208,-238.43055725097656
1601124955.4916391,5239,35.14790344238281
1601125398.4177618,5289,-1582.829345703125
1601125756.5131307,5329,134.49192810058594
1601125905.7324412,5345,-1223.75
1601126040.9639864,5359,-240.85281372070312
1601126236.2119188,5380,10.402265548706055
1601126620.7561567,5420,-1603.1302490234375
1601126820.170335,5442,1151.626708984375
1601126862.0484805,5447,598.1764526367188
1601127309.892929,5495,42.97184753417969
1601127505.2196898,5515,-1643.032470703125
1601127522.0139751,5517,50.753196716308594
1601127833.3472211,5549,2377.557373046875
1601128045.3588462,5573,-899.7730712890625
1601128165.061376,5585,1303.6005859375
1601128182.0067484,5587,853.17578125
1601128238.5093277,5593,490.5488586425781
1601128559.5567017,5630,398.447021484375
1601128820.4811583,5658,-778.7988891601562
1601128840.7232115,5660,-665.8795166015625
1601128880.3040006,5664,57.22426986694336
1601129030.8180509,5679,-148.143310546875
1601129419.7873642,5720,-90.3482437133789
1601129450.7594209,5723,246.2846221923828
1601129949.2996998,5776,16.38956642150879
1601130273.9053388,5807,931.8934936523438
1601130281.2935987,5808,7.296002388000488
1601130456.0642185,5825,2924.126953125
1601130484.9021597,5828,415.8470764160156
1601130835.910142,5862,-187.67161560058594
1601130854.9895096,5864,131.57565307617188
1601130915.1471498,5871,-87.31686401367188
1601131250.0001674,5907,18.1571102142334
1601131430.6830144,5928,7.2150559425354
1601131638.766093,5952,-3402.844482421875
1601131689.1735086,5957,-19.71906089782715
1601131744.6849732,5963,111.1400146484375
1601131978.9064212,5990,-2224.576171875
1601132173.6790228,6010,-1147.003662109375
1601132212.7519288,6015,-134.3651123046875
1601132352.3892665,6030,2543.85107421875
1601132392.7488155,6035,-814.374267578125
1601132779.342062,6078,550.5009765625
1601132999.063506,6103,2702.934326171875
1601133021.708554,6105,-166.48353576660156
1601133162.502629,6121,1471.7923583984375
1601133234.457578,6129,50.12608337402344
1601133254.3289979,6131,-780.3641967773438
1601133427.1507647,6149,1367.8275146484375
1601133723.4914255,6181,23.783048629760742
1601133879.3430061,6200,-8.17032241821289
1601133968.135639,6211,-291.0740051269531
1601133992.6339917,6213,-284.1015930175781
1601134038.6204405,6219,1612.449951171875
1601134161.8869603,6232,-1140.3919677734375
1601134337.0063777,6250,27.957611083984375
1601134694.5937018,6289,-350.4409484863281
1601134928.4221787,6312,-1760.9219970703125
1601134979.6726441,6317,-225.55718994140625
1601135189.7460835,6341,-792.8262329101562
1601135292.040776,6352,-32.50487518310547
1601135381.732513,6363,279.6032409667969
1601135444.9606626,6370,1128.3902587890625
1601135506.8623242,6376,938.3037719726562
1601135719.3732622,6400,2716.24951171875
1601136260.5784442,6459,-426.13037109375
1601136584.7374313,6495,-3541.28076171875
1601136594.4078052,6496,-1071.3592529296875
1601136622.0778348,6500,-4.681533336639404
1601136787.9229639,6520,-262.4429626464844
