Wall time,Step,Value
1601248127.1079233,21,1.0661770105361938
1601248136.5195248,24,-2.245020866394043
1601248247.661537,56,17.935911178588867
1601248261.9259608,59,-5.731832504272461
1601248353.1154234,82,-5.598405838012695
1601248356.653347,83,-10.020669937133789
1601248384.7365646,90,5.973374366760254
1601248450.51175,107,-4.468506813049316
1601248602.9881413,142,56.213470458984375
1601248705.6167152,170,-7.356229305267334
1601248721.4299018,174,-6.462665557861328
1601248884.1594007,215,-73.5885009765625
1601248977.1918874,237,5.519799709320068
1601249109.585668,264,109.40516662597656
1601249274.6005292,300,4.615701675415039
1601249456.3446214,341,-1.6349848508834839
1601249569.0221076,366,9.64250373840332
1601249693.1857576,402,-5.392904758453369
1601249902.6519377,455,0.752048134803772
1601250116.0886326,513,-45.394073486328125
1601250268.8769834,550,0.6371083855628967
1601250271.3556998,551,-0.7985496520996094
1601250275.399035,552,5.634393215179443
1601250321.6330755,563,4.3533759117126465
1601250391.08741,580,38.34138870239258
1601250444.9965103,588,1.512831687927246
1601250630.365208,628,-52.67213821411133
1601250781.840449,660,-64.96045684814453
1601250793.4426398,663,40.671180725097656
1601250823.2678342,668,-2.562535047531128
1601250990.0861728,700,14.644818305969238
1601251163.1898158,742,16.64328384399414
1601251179.7687695,745,-32.48151397705078
1601251520.9848173,815,-42.483558654785156
1601251640.4241207,841,49.86591720581055
1601251672.5441396,849,-89.5406494140625
1601251791.7434583,876,48.36387252807617
1601251816.7974305,883,5.528470993041992
1601251828.671487,886,-26.482219696044922
1601251892.5188277,901,-134.44053649902344
1601251917.8180015,904,69.25045013427734
1601252044.0484958,930,15.525595664978027
1601252212.363803,974,-175.16683959960938
1601252359.947495,1008,0.47592052817344666
1601252503.3227792,1041,19.617734909057617
1601252561.4073315,1055,1.3433443307876587
1601252624.652667,1071,35.90811538696289
1601252689.5680969,1090,25.457059860229492
1601252855.4708967,1133,-65.42389678955078
1601252952.7835386,1156,-7.040830135345459
1601252983.375167,1164,5.321915149688721
1601253154.9467545,1201,0.5375028252601624
1601253186.5194163,1210,4.029536724090576
1601253206.2476766,1215,0.7631953358650208
1601253278.0760608,1233,-12.541754722595215
1601253332.2419999,1247,-34.759124755859375
1601253386.7163157,1262,-5.974495887756348
1601253460.8619,1279,36.277137756347656
1601253568.9890249,1307,0.025976352393627167
1601253782.576979,1376,4.21314001083374
1601253920.602986,1417,1.2298192977905273
1601253935.994569,1422,-54.851715087890625
1601253944.9762712,1425,-2.936920166015625
1601254110.9876468,1480,-0.7305231094360352
1601254444.0324318,1597,-0.32061663269996643
1601254507.1195283,1619,-2.476999521255493
1601254515.1076355,1622,1.5592851638793945
1601254567.7726958,1641,0.8657660484313965
1601254657.5411446,1657,80.30126190185547
1601254909.9071503,1700,121.03118133544922
1601255014.143312,1720,56.0606575012207
1601255120.440097,1742,-46.59339141845703
1601255192.3786883,1757,39.348575592041016
1601255327.4574063,1782,17.998931884765625
1601255340.6822405,1785,-4.483504772186279
1601255409.021523,1799,19.15498924255371
1601255466.553656,1811,5.535057544708252
1601255480.40402,1814,96.45953369140625
1601255729.8221056,1866,11.136268615722656
1601255773.3015351,1876,91.59612274169922
1601255828.8359172,1887,43.23007583618164
1601255904.0045424,1903,-68.91211700439453
1601256045.4291527,1937,22.607540130615234
1601256075.3932943,1943,15.035345077514648
1601256201.3849254,1964,38.685020446777344
1601256266.2219348,1980,2.99845027923584
1601256450.7319148,2025,-21.00482177734375
1601256759.2827103,2111,25.238243103027344
1601257163.6924798,2195,4.081450939178467
1601257636.0842626,2291,-31.216039657592773
1601257733.8597176,2312,46.748050689697266
1601258144.6304781,2399,1.8027158975601196
1601258214.417274,2417,71.54067993164062
1601258471.9297743,2467,5.403582572937012
1601258647.405359,2507,25.873577117919922
1601258721.4316802,2525,0.9771974682807922
1601258806.5483387,2545,15.421374320983887
1601258958.957776,2580,55.98073196411133
1601259000.98863,2589,58.06554412841797
1601259009.4393537,2591,26.724624633789062
1601259021.2632298,2594,3.2768359184265137
1601259041.6172724,2599,5.549787998199463
1601259131.9169643,2618,-2.8313751220703125
1601259258.5874448,2650,-15.3142671585083
1601259424.0693283,2689,20.35797882080078
1601259525.7575352,2713,-33.429290771484375
1601259600.8971891,2730,39.02720260620117
1601259638.337071,2739,38.85722732543945
1601260007.39963,2795,31.275962829589844
1601260125.9668868,2818,97.86544799804688
1601260235.7584426,2838,24.215211868286133
1601260375.2805457,2865,57.0631103515625
1601260446.5807507,2876,-9.013124465942383
1601260679.2427125,2921,50.26350784301758
1601260959.7269516,2972,5.444799423217773
1601260974.8684022,2976,6.346435546875
1601261237.2273605,3032,0.4464702904224396
1601261343.8277133,3052,36.81061553955078
1601261481.9042258,3074,8.89727783203125
1601261620.9450672,3101,1.7487778663635254
1601261768.409396,3133,68.87857818603516
1601261993.990771,3172,-19.759504318237305
1601262607.4319398,3274,3.318159341812134
1601262616.6244256,3276,6.134154796600342
1601262772.1593497,3300,0.9343735575675964
1601262798.5241868,3304,9.940169334411621
1601262882.3727207,3318,-48.39920425415039
1601262885.7817883,3319,-33.74153137207031
1601262970.0671918,3331,304.90826416015625
1601263169.1852608,3364,-70.38346099853516
1601263565.7410564,3428,31.890512466430664
1601263587.9207246,3432,-18.307437896728516
1601263707.2007532,3449,217.2753448486328
1601263774.4773338,3459,123.4009780883789
1601263843.4285517,3472,16.78491973876953
1601263945.8772964,3492,65.53533172607422
1601263949.9529166,3493,-41.95507049560547
1601264384.3339896,3571,-28.782882690429688
1601264634.3869538,3611,20.214590072631836
1601264683.6185045,3619,-128.0231170654297
1601264846.5678847,3664,5.76835823059082
1601265059.2631514,3739,1.645772099494934
1601265070.2674727,3743,-0.4575638175010681
1601265072.950092,3744,0.7483465075492859
1601265097.780665,3752,3.62835955619812
1601265141.638178,3768,3.565934181213379
1601265144.376419,3769,0.5655657649040222
1601265209.184289,3793,-76.61536407470703
1601265274.2745388,3816,1.3522651195526123
1601265373.90939,3847,-112.13306427001953
1601265395.3081822,3855,-3.914198637008667
1601265416.6258981,3862,3.69796085357666
1601265430.2592874,3867,1.945907711982727
1601265763.5428393,3970,2.9109745025634766
1601265855.0990667,3999,-96.94636535644531
1601265922.943834,4020,-117.43650817871094
1601266050.587462,4061,2.6406517028808594
1601266199.7957745,4110,-2.380507469177246
1601266231.407157,4122,-2.9656314849853516
1601266350.7195015,4162,-65.4858627319336
1601266480.159416,4205,3.9849812984466553
1601266502.5228598,4212,0.5649554133415222
1601266606.7655673,4245,3.2410857677459717
1601266695.187799,4275,-2.1104633808135986
1601266706.1783268,4279,1.5723280906677246
1601266916.0118408,4351,2.4055702686309814
1601267131.7419863,4430,4.370124340057373
1601267178.6119401,4446,-2.266944646835327
1601267243.3859081,4469,3.54384708404541
1601267307.487647,4491,4.947938919067383
1601267394.6838129,4522,4.254097938537598
1601267530.9777946,4568,-103.18335723876953
1601267701.1243205,4625,1.3725837469100952
